X (cm),Measured
-3.83,0.001766784
-3.68,0.001766784
-3.52,0.003533569
-3.36,0.003533569
-3.2,0.003533569
-3.04,0.003533569
-2.88,0.005300353
-2.72,0.005300353
-2.56,0.005300353
-2.4,0.007067138
-2.24,0.008833922
-2.08,0.008833922
-1.92,0.012367491
-1.76,0.014134276
-1.6,0.019434629
-1.55,0.022968198
-1.52,0.024734982
-1.48,0.026501767
-1.45,0.030035336
-1.44,0.030035336
-1.4,0.033568905
-1.36,0.038869258
-1.32,0.044169611
-1.28,0.053003534
-1.24,0.060070671
-1.2,0.072438163
-1.16,0.088339223
-1.12,0.11130742
-1.08,0.143109541
-1.04,0.176678445
-1,0.219081272
-0.96,0.284452297
-0.92,0.355123675
-0.88,0.446996466
-0.84,0.53180212
-0.8,0.602473498
-0.76,0.667844523
-0.72,0.729681979
-0.68,0.782685512
-0.64,0.823321555
-0.6,0.860424028
-0.56,0.892226148
-0.52,0.916961131
-0.48,0.938162544
-0.43,0.948763251
-0.4,0.962897527
-0.36,0.973498233
-0.32,0.977031802
-0.27,0.98409894
-0.24,0.989399293
-0.2,0.992932862
-0.16,0.998233216
-0.13,0.996466431
-0.08,1
-0.04,1
0.01,1
0.16,0.991166078
0.2,0.987632509
0.24,0.987632509
0.28,0.982332155
0.32,0.975265018
0.36,0.964664311
0.4,0.957597173
0.44,0.945229682
0.48,0.929328622
0.52,0.911660777
0.56,0.88869258
0.6,0.860424028
0.64,0.823321555
0.68,0.787985866
0.72,0.740282686
0.76,0.680212014
0.81,0.613074205
0.84,0.545936396
0.88,0.445229682
0.92,0.383392226
0.96,0.309187279
1,0.249116608
1.03,0.201413428
1.08,0.155477032
1.11,0.116607774
1.16,0.090106007
1.2,0.077738516
1.24,0.06360424
1.28,0.053003534
1.32,0.045936396
1.36,0.038869258
1.4,0.033568905
1.44,0.030035336
1.48,0.026501767
1.52,0.024734982
1.56,0.021201413
1.6,0.019434629
1.64,0.017667845
1.68,0.01590106
1.72,0.01590106
1.76,0.014134276
1.91,0.012367491
2.08,0.008833922
2.24,0.007067138
2.4,0.007067138
2.56,0.005300353
2.72,0.005300353
2.88,0.005300353
3.04,0.003533569
3.2,0.003533569
3.36,0.003533569
3.51,0.003533569
3.69,0.001766784
3.84,0.001766784
