X (cm),Measured
2.95,0.975970609
2.9,0.97588174
2.85,0.975716632
2.8,0.97578427
2.75,0.975057493
2.7,0.974807375
2.65,0.974333189
2.6,0.974271268
2.55,0.973961382
2.5,0.973983501
2.45,0.973054968
2.4,0.972872125
2.35,0.972697794
2.3,0.972413171
2.25,0.972759431
2.2,0.972388463
2.15,0.972128759
2.1,0.97135603
2.05,0.971301333
2,0.970074847
1.95,0.969976159
1.9,0.969213891
1.85,0.96916454
1.8,0.969167904
1.75,0.969081524
1.7,0.96881441
1.65,0.96882936
1.6,0.968558998
1.55,0.9684192
1.5,0.967723914
1.45,0.967609666
1.4,0.967476417
1.35,0.967428835
1.3,0.966914914
1.25,0.966846002
1.2,0.966904105
1.15,0.966504046
1.1,0.966357472
1.05,0.965761109
1,0.965718846
0.95,0.965067343
0.9,0.964987069
0.85,0.964340014
0.8,0.96432143
0.75,0.963105563
0.7,0.963339189
0.65,0.963379619
0.6,0.963418018
0.55,0.962907305
0.5,0.962896062
0.45,0.962829697
0.4,0.96306693
0.35,0.963118218
0.3,0.962761548
0.25,0.962693299
0.2,0.962694435
0.15,0.962694824
0.1,0.962688401
0.05,0.962597555
0,0.962595525
-0.05,0.962392214
-0.1,0.962197697
-0.15,0.962497399
-0.2,0.962387534
-0.25,0.962644065
-0.3,0.96267959
-0.35,0.962652684
-0.4,0.962685396
-0.45,0.962826399
-0.5,0.964061707
-0.55,0.964360825
-0.6,0.964676489
-0.65,0.964771769
-0.7,0.964829831
-0.75,0.965109924
-0.8,0.964959388
-0.85,0.965106375
-0.9,0.965359475
-0.95,0.966149937
-1,0.96649226
-1.05,0.966502978
-1.1,0.967024212
-1.15,0.967801129
-1.2,0.968066266
-1.25,0.96797516
-1.3,0.967960757
-1.35,0.968194845
-1.4,0.968026704
-1.45,0.967781007
-1.5,0.967779413
-1.55,0.967779232
-1.6,0.967780316
-1.65,0.968253594
-1.7,0.969205433
-1.75,0.970055569
-1.8,0.970104209
-1.85,0.970221423
-1.9,0.971264942
-1.95,0.971688701
-2,0.971663749
-2.05,0.97178048
-2.1,0.972434932
-2.15,0.973023173
-2.2,0.97365426
-2.25,0.974159037
-2.3,0.974200496
-2.35,0.974457813
-2.4,0.974518907
-2.45,0.974845719
-2.5,0.974846758
-2.55,0.975240007
-2.6,0.976306177
-2.65,0.976220108
-2.7,0.975959521
-2.75,0.976247267
-2.8,0.977446004
-2.85,0.977614156
-2.9,0.977546715
-2.95,0.977622162
-3,0.977649949
-3.05,0.977723203
-3.1,0.977886204
-3.15,0.977967031
-3.2,0.978986304
-3.25,0.978985764
-3.3,0.978846367
-3.35,0.979075462
-3.4,0.979588501
-3.45,0.980226839
-3.5,0.980321693
-3.55,0.981016513
-3.6,0.980782641
-3.65,0.980783838
-3.7,0.981228712
-3.75,0.981433658
-3.8,0.981324274
-3.85,0.98125568
-3.9,0.981655491
-3.95,0.98164089
-4,0.982148902
-4.05,0.982560707
-4.1,0.982560673
-4.15,0.982615109
-4.2,0.98335492
-4.25,0.983369888
-4.3,0.983369554
-4.35,0.983358294
-4.4,0.983195824
-4.45,0.983032768
-4.5,0.98321858
-4.55,0.98338253
-4.6,0.983329163
-4.65,0.983525442
-4.7,0.983718798
-4.75,0.983665485
-4.8,0.983792653
-4.85,0.983885828
-4.9,0.984046751
-4.95,0.983965705
-5,0.983960007
-5.05,0.983954653
-5.1,0.984066386
-5.15,0.984369281
-5.2,0.984894355
-5.25,0.984723437
-5.3,0.984869482
-5.35,0.985136879
-5.4,0.98523676
-5.45,0.985235621
-5.5,0.985133195
-5.55,0.985127853
-5.6,0.985051404
-5.65,0.985115838
-5.7,0.98496589
-5.75,0.984910618
-5.8,0.984913368
-5.85,0.984902026
-5.9,0.984957771
-5.95,0.984933477
-6,0.985321372
-6.05,0.985493623
-6.1,0.985194571
-6.15,0.985489328
-6.2,0.985334849
-6.25,0.985810811
-6.3,0.986305172
-6.35,0.986419043
-6.4,0.986318035
-6.45,0.986587025
-6.5,0.987573388
-6.55,0.988316184
-6.6,0.988753153
-6.65,0.989507025
-6.7,0.989732526
-6.75,0.989746014
-6.8,0.989700671
-6.85,0.989684634
-6.9,0.990605088
-6.95,0.990505283
-7,0.990946388
-7.05,0.991739174
-7.1,0.991745366
-7.15,0.991744714
-7.2,0.991744661
-7.25,0.991743372
-7.3,0.991826489
-7.35,0.99214438
-7.4,0.991836933
-7.45,0.993171899
-7.5,0.993319294
-7.55,0.993350959
-7.6,0.993313752
-7.65,0.992878385
-7.7,0.993314526
-7.75,0.993344055
-7.8,0.993777908
-7.85,0.994008557
-7.9,0.994058952
-7.95,0.994172992
-8,0.994913646
-8.05,0.994763511
-8.1,0.995373575
-8.15,0.995706872
-8.2,0.995452752
-8.25,0.99585492
-8.3,0.996740667
-8.35,0.996790815
-8.4,0.997686414
-8.45,0.997813002
-8.5,0.997854988
-8.55,0.997887693
-8.6,0.998345218
-8.65,0.998583415
-8.7,0.998629152
-8.75,0.998629293
-8.8,0.998693609
-8.85,0.998719347
-8.9,0.99869843
-8.95,0.998400016
-9,0.99874966
-9.05,0.998806579
-9.1,0.998849755
-9.15,1.000096017
-9.2,1.000097032
-9.25,1.000086295
-9.3,1.000318933
-9.35,1.000339801
-9.4,1.000321757
-9.45,1.000429149
-9.5,1.000263401
-9.55,1.000199252
-9.6,1.000165129
-9.65,1.000530207
-9.7,1.000385329
-9.75,1.000548989
-9.8,0.999461516
-9.85,0.999717006
-9.9,0.999721502
-9.95,0.999479863
-10,0.999466168
-10.05,0.99899872
-10.1,0.998486262
-10.15,0.998331496
-10.2,0.998440805
-10.25,0.997718512
-10.3,0.997681654
-10.35,0.99789887
-10.4,0.997673705
-10.45,0.996819883
-10.5,0.996552897
-10.55,0.99623977
-10.6,0.996154461
-10.65,0.99645515
-10.7,0.996142416
-10.75,0.994950335
-10.8,0.994864252
-10.85,0.994890415
-10.9,0.994730036
-10.95,0.994637935
-11,0.993752945
-11.05,0.993547634
-11.1,0.991881586
-11.15,0.991523757
-11.2,0.991897543
-11.25,0.992112203
-11.3,0.991773966
-11.35,0.990495702
-11.4,0.990230461
-11.45,0.99023859
-11.5,0.990430186
-11.55,0.989500587
-11.6,0.989379066
-11.65,0.989258046
-11.7,0.988419864
-11.75,0.988179626
-11.8,0.987632682
-11.85,0.987045493
-11.9,0.985387076
-11.95,0.985205389
-12,0.984695775
-12.05,0.984505811
-12.1,0.983389664
-12.15,0.982580222
-12.2,0.981977599
-12.25,0.981499265
-12.3,0.980878463
-12.35,0.980142206
-12.4,0.979060033
-12.45,0.978367476
-12.5,0.977634057
-12.55,0.977006212
-12.6,0.977083255
-12.65,0.976193047
-12.7,0.974300515
-12.75,0.973265701
-12.8,0.973048691
-12.85,0.971898901
-12.9,0.970291078
-12.95,0.969015332
-13,0.966050009
-13.05,0.963210014
-13.1,0.962320569
-13.15,0.960160279
-13.2,0.959983948
-13.25,0.956677386
-13.3,0.953945617
-13.35,0.95116695
-13.4,0.945305285
-13.45,0.939729639
-13.5,0.935199785
-13.55,0.930085226
-13.6,0.922111572
-13.65,0.909329479
-13.7,0.894790701
-13.75,0.878093554
-13.8,0.855656091
-13.85,0.829831871
-13.9,0.799363295
-13.95,0.761779308
-14,0.724140648
-14.05,0.685448801
-14.1,0.639952171
-14.15,0.594229959
-14.2,0.546868969
-14.25,0.501851061
-14.3,0.454296338
-14.35,0.410137263
-14.4,0.370455647
-14.45,0.333207262
-14.5,0.299647184
-14.55,0.269373634
-14.6,0.243688098
-14.65,0.222516073
-14.7,0.205334028
-14.75,0.190737632
-14.8,0.178827541
-14.85,0.167710404
-14.9,0.159454553
-14.95,0.152334381
-15,0.146617794
-15.05,0.142523876
-15.1,0.137431761
-15.15,0.133207267
-15.2,0.129606879
-15.25,0.126552119
-15.3,0.123382464
-15.35,0.121177394
-15.4,0.118478237
-15.45,0.116127138
-15.5,0.114012758
-15.55,0.11244203
-15.6,0.110097149
-15.65,0.108644438
-15.7,0.106987575
-15.75,0.105735855
-15.8,0.103444655
-15.85,0.102311794
-15.9,0.100437153
-15.95,0.099720951
-16,0.098462431
-16.05,0.097450305
-16.1,0.095686407
-16.15,0.094386202
-16.2,0.093120388
-16.25,0.091708628
-16.3,0.090250512
-16.35,0.089952061
-16.4,0.08835182
-16.45,0.087866102
-16.5,0.087195448
-16.55,0.085578176
-16.6,0.085043821
-16.65,0.084155885
-16.7,0.082953144
-16.75,0.082437748
-16.8,0.08158669
-16.85,0.080243734
-16.9,0.078950242
-16.95,0.078479734
-17,0.077806502
-17.05,0.076705346
-17.1,0.075906406
-17.15,0.075551884
-17.2,0.074585747
-17.25,0.073670144
-17.3,0.072555079
-17.35,0.072101928
-17.4,0.071769
-17.45,0.070870326
-17.5,0.0696664
-17.55,0.069443981
-17.6,0.068830966
-17.65,0.067867381
-17.7,0.067263211
-17.75,0.066842874
-17.8,0.066317322
-17.85,0.065432396
-17.9,0.064884373
-17.95,0.064438221
-18,0.063741722
-18.05,0.06292847
-18.1,0.062296522
-18.15,0.061722957
-18.2,0.061062757
-18.25,0.060617821
-18.3,0.060104526
-18.35,0.059742909
-18.4,0.059294465
-18.45,0.058682005
-18.5,0.058015478
-18.55,0.057647148
-18.6,0.056849737
-18.65,0.056645742
-18.7,0.056361976
-18.75,0.055887647
-18.8,0.055133689
-18.85,0.054659314
-18.9,0.054509569
-18.95,0.054189699
-19,0.053186148
-19.05,0.052844669
-19.1,0.052537814
-19.15,0.051934471
-19.2,0.051447888
-19.25,0.050865629
-19.3,0.050495879
-19.35,0.050062424
-19.4,0.049693854
