X (cm),Measured
5.6,4.66E-01
5.55,5.09E-01
5.5,5.43E-01
5.45,5.84E-01
5.4,6.25E-01
5.35,6.60E-01
5.3,6.99E-01
5.25,7.30E-01
5.2,7.60E-01
5.15,7.89E-01
5.1,8.10E-01
5.05,8.30E-01
5,8.51E-01
4.95,8.67E-01
4.9,8.79E-01
4.85,8.96E-01
4.8,9.04E-01
4.75,9.11E-01
4.7,9.18E-01
4.65,9.24E-01
4.6,9.29E-01
4.55,9.33E-01
4.5,9.38E-01
4.45,9.41E-01
4.4,9.44E-01
4.35,9.47E-01
4.3,9.50E-01
4.25,9.52E-01
4.2,9.53E-01
4.15,9.54E-01
4.1,9.55E-01
4.05,9.57E-01
4,9.60E-01
3.95,9.62E-01
3.9,9.63E-01
3.85,9.65E-01
3.8,9.65E-01
3.75,9.67E-01
3.7,9.68E-01
3.65,9.70E-01
3.6,9.72E-01
3.55,9.73E-01
3.5,9.73E-01
3.45,9.74E-01
3.4,9.75E-01
3.35,9.77E-01
3.3,9.78E-01
3.25,9.79E-01
3.2,9.79E-01
3.15,9.80E-01
3.1,9.81E-01
3.05,9.81E-01
3,9.82E-01
2.95,9.82E-01
2.9,9.82E-01
2.85,9.83E-01
2.8,9.85E-01
2.75,9.86E-01
2.7,9.87E-01
2.65,9.89E-01
2.6,9.89E-01
2.55,9.89E-01
2.5,9.90E-01
2.45,9.90E-01
2.4,9.91E-01
2.35,9.91E-01
2.3,9.91E-01
2.25,9.92E-01
2.2,9.92E-01
2.15,9.92E-01
2.1,9.93E-01
2.05,9.93E-01
2,9.94E-01
1.95,9.94E-01
1.9,9.95E-01
1.85,9.95E-01
1.8,9.96E-01
1.75,9.96E-01
1.7,9.97E-01
1.65,9.97E-01
1.6,9.97E-01
1.55,9.97E-01
1.5,9.97E-01
1.45,9.98E-01
1.4,9.98E-01
1.35,9.98E-01
1.3,9.98E-01
1.25,9.99E-01
1.2,9.99E-01
1.15,9.99E-01
1.1,9.99E-01
1.05,9.99E-01
1,9.99E-01
0.95,9.99E-01
0.9,9.99E-01
0.85,9.99E-01
0.8,9.99E-01
0.75,9.99E-01
0.7,9.99E-01
0.65,9.99E-01
0.6,9.99E-01
0.55,9.99E-01
0.5,9.99E-01
0.45,9.99E-01
0.4,1.00E+00
0.35,1.00E+00
0.3,1.00E+00
0.25,1.00E+00
0.2,1.00E+00
0.15,1.00E+00
0.1,1.00E+00
0.05,1.00E+00
0,1.00E+00
-0.05,9.99E-01
-0.1,9.99E-01
-0.15,9.99E-01
-0.2,1.00E+00
-0.25,1.00E+00
-0.3,1.00E+00
-0.35,9.99E-01
-0.4,9.99E-01
-0.45,9.99E-01
-0.5,9.99E-01
-0.55,9.99E-01
-0.6,9.99E-01
-0.65,9.99E-01
-0.7,9.99E-01
-0.75,9.99E-01
-0.8,9.99E-01
-0.85,9.99E-01
-0.9,9.99E-01
-0.95,9.99E-01
-1,9.99E-01
-1.05,9.99E-01
-1.1,9.99E-01
-1.15,9.99E-01
-1.2,9.99E-01
-1.25,9.99E-01
-1.3,9.98E-01
-1.35,9.98E-01
-1.4,9.98E-01
-1.45,9.98E-01
-1.5,9.98E-01
-1.55,9.98E-01
-1.6,9.98E-01
-1.65,9.98E-01
-1.7,9.96E-01
-1.75,9.96E-01
-1.8,9.96E-01
-1.85,9.96E-01
-1.9,9.96E-01
-1.95,9.95E-01
-2,9.95E-01
-2.05,9.95E-01
-2.1,9.95E-01
-2.15,9.94E-01
-2.2,9.94E-01
-2.25,9.93E-01
-2.3,9.93E-01
-2.35,9.92E-01
-2.4,9.92E-01
-2.45,9.91E-01
-2.5,9.90E-01
-2.55,9.89E-01
-2.6,9.89E-01
-2.65,9.89E-01
-2.7,9.88E-01
-2.75,9.87E-01
-2.8,9.87E-01
-2.85,9.86E-01
-2.9,9.85E-01
-2.95,9.85E-01
-3,9.84E-01
-3.05,9.83E-01
-3.1,9.83E-01
-3.15,9.83E-01
-3.2,9.82E-01
-3.25,9.81E-01
-3.3,9.80E-01
-3.35,9.79E-01
-3.4,9.78E-01
-3.45,9.77E-01
-3.5,9.75E-01
-3.55,9.74E-01
-3.6,9.72E-01
-3.65,9.72E-01
-3.7,9.70E-01
-3.75,9.69E-01
-3.8,9.68E-01
-3.85,9.66E-01
-3.9,9.64E-01
-3.95,9.63E-01
-4,9.62E-01
-4.05,9.62E-01
-4.1,9.60E-01
-4.15,9.58E-01
-4.2,9.55E-01
-4.25,9.51E-01
-4.3,9.50E-01
-4.35,9.49E-01
-4.4,9.46E-01
-4.45,9.42E-01
-4.5,9.36E-01
-4.55,9.32E-01
-4.6,9.29E-01
-4.65,9.23E-01
-4.7,9.16E-01
-4.75,9.11E-01
-4.8,9.00E-01
-4.85,8.90E-01
-4.9,8.76E-01
-4.95,8.63E-01
-5,8.44E-01
-5.05,8.22E-01
-5.1,7.97E-01
-5.15,7.68E-01
-5.2,7.38E-01
-5.25,7.04E-01
-5.3,6.67E-01
-5.35,6.33E-01
-5.4,5.95E-01
-5.45,5.53E-01
-5.5,5.15E-01
-5.55,4.75E-01
-5.6,4.38E-01
-5.65,4.05E-01
-5.7,3.73E-01
-5.75,3.42E-01
-5.8,3.16E-01
-5.85,2.92E-01
-5.9,2.70E-01
-5.95,2.50E-01
-6,2.35E-01
-6.05,2.20E-01
-6.1,2.06E-01
-6.15,1.97E-01
-6.2,1.87E-01
-6.25,1.79E-01
-6.3,1.71E-01
-6.35,1.65E-01
-6.4,1.60E-01
-6.45,1.55E-01
-6.5,1.51E-01
-6.55,1.46E-01
-6.6,1.43E-01
-6.65,1.40E-01
-6.7,1.37E-01
-6.75,1.35E-01
-6.8,1.33E-01
-6.85,1.29E-01
-6.9,1.26E-01
-6.95,1.25E-01
-7,1.23E-01
-7.05,1.21E-01
-7.1,1.19E-01
-7.15,1.18E-01
-7.2,1.17E-01
-7.25,1.16E-01
-7.3,1.13E-01
-7.35,1.11E-01
-7.4,1.09E-01
-7.45,1.09E-01
-7.5,1.07E-01
-7.55,1.05E-01
-7.6,1.04E-01
-7.65,1.02E-01
-7.7,1.01E-01
-7.75,9.99E-02
-7.8,9.86E-02
-7.85,9.75E-02
-7.9,9.63E-02
-7.95,9.55E-02
-8,9.48E-02
-8.05,9.22E-02
-8.1,9.18E-02
-8.15,9.06E-02
-8.2,8.96E-02
-8.25,8.81E-02
-8.3,8.76E-02
-8.35,8.66E-02
-8.4,8.56E-02
-8.45,8.49E-02
-8.5,8.35E-02
-8.55,8.19E-02
-8.6,8.16E-02
-8.65,8.09E-02
-8.7,7.99E-02
-8.75,7.89E-02
-8.8,7.82E-02
-8.85,7.67E-02
-8.9,7.60E-02
-8.95,7.52E-02
-9,7.39E-02
-9.05,7.33E-02
-9.1,7.27E-02
-9.15,7.21E-02
-9.2,7.12E-02
-9.25,7.06E-02
-9.3,6.96E-02
-9.35,6.93E-02
-9.4,6.84E-02
-9.45,6.76E-02
-9.5,6.73E-02
-9.55,6.63E-02
-9.6,6.58E-02
-9.65,6.46E-02
-9.7,6.38E-02
-9.75,Measured
-9.8,6.24E-02
-9.85,6.20E-02
-9.9,6.14E-02
-9.95,6.03E-02
-10,5.96E-02
-10.05,5.89E-02
-10.1,5.83E-02
-10.15,5.76E-02
-10.2,5.69E-02
-10.25,5.67E-02
-10.3,5.65E-02
-10.35,5.51E-02
-10.4,5.45E-02
-10.45,5.43E-02
-10.5,5.39E-02
-10.55,5.33E-02
-10.6,5.28E-02
-10.65,5.12E-02
