X (cm),Measured
-5.4,0.006986028
-5.2,0.007984032
-5,0.007984032
-4.8,0.008982036
-4.6,0.00998004
-4.4,0.010978044
-4.2,0.012974052
-4,0.015968064
-3.95,0.017964072
-3.9,0.018962076
-3.84,0.01996008
-3.8,0.021956088
-3.75,0.0249501
-3.7,0.027944112
-3.65,0.031936128
-3.6,0.036926148
-3.55,0.043912176
-3.5,0.052894212
-3.45,0.063872255
-3.4,0.082834331
-3.35,0.104790419
-3.3,0.136726547
-3.25,0.180638723
-3.2,0.240518962
-3.15,0.325349301
-3.1,0.407185629
-3.05,0.50998004
-3,0.603792415
-2.95,0.691616766
-2.9,0.756487026
-2.85,0.801397206
-2.8,0.829341317
-2.75,0.852295409
-2.7,0.863273453
-2.65,0.877245509
-2.6,0.885229541
-2.55,0.893213573
-2.5,0.900199601
-2.45,0.907185629
-2.39,0.910179641
-2.35,0.916167665
-2.3,0.920159681
-2.25,0.924151697
-2.2,0.926147705
-2.15,0.931137725
-2.1,0.934131737
-2.05,0.935129741
-2,0.94011976
-1.95,0.942115768
-1.9,0.944111776
-1.85,0.947105788
-1.81,0.952095808
-1.75,0.952095808
-1.7,0.95508982
-1.65,0.956087824
-1.6,0.956087824
-1.55,0.961077844
-1.5,0.962075848
-1.45,0.964071856
-1.4,0.966067864
-1.35,0.969061876
-1.3,0.97005988
-1.25,0.974051896
-1.2,0.974051896
-1.15,0.977045908
-1.1,0.976047904
-1.04,0.978043912
-1,0.978043912
-0.95,0.983033932
-0.9,0.984031936
-0.85,0.984031936
-0.8,0.984031936
-0.75,0.98502994
-0.7,0.98502994
-0.64,0.989021956
-0.6,0.992015968
-0.55,0.991017964
-0.5,0.991017964
-0.45,0.992015968
-0.41,0.994011976
-0.35,0.994011976
-0.3,0.997005988
-0.25,0.999001996
-0.2,0.999001996
0,1
0.05,0.996007984
0.1,0.997005988
0.15,0.997005988
0.2,0.993013972
0.4,0.992015968
0.6,0.987025948
0.65,0.98502994
0.7,0.983033932
0.75,0.982035928
0.8,0.983033932
0.85,0.98003992
0.9,0.981037924
0.95,0.981037924
0.99,0.976047904
1,0.973053892
1.05,0.974051896
1.1,0.974051896
1.15,0.968063872
1.2,0.96506986
1.25,0.967065868
1.3,0.966067864
1.35,0.962075848
1.4,0.96007984
1.45,0.959081836
1.5,0.954091816
1.56,0.952095808
1.61,0.9500998
1.65,0.948103792
1.7,0.943113772
1.75,0.944111776
1.79,0.937125749
1.85,0.936127745
1.89,0.937125749
1.95,0.936127745
2,0.929141717
2.06,0.928143713
2.09,0.923153693
2.15,0.920159681
2.2,0.915169661
2.25,0.910179641
2.3,0.907185629
2.35,0.904191617
2.4,0.900199601
2.45,0.894211577
2.5,0.886227545
2.55,0.880239521
2.6,0.875249501
2.65,0.862275449
2.7,0.850299401
2.75,0.832335329
2.8,0.809381238
2.85,0.776447106
2.89,0.728542914
2.96,0.664670659
3,0.586826347
3.05,0.474051896
3.1,0.394211577
3.15,0.30738523
3.2,0.23253493
3.25,0.172654691
3.3,0.129740519
3.35,0.099800399
3.41,0.076846307
3.45,0.061876248
3.5,0.0499002
3.55,0.041916168
3.6,0.035928144
3.65,0.031936128
3.71,0.027944112
3.75,0.0249501
3.8,0.021956088
3.85,0.01996008
3.91,0.018962076
3.95,0.017964072
4,0.015968064
4.05,0.015968064
4.1,0.01497006
4.15,0.013972056
4.2,0.013972056
4.4,0.011976048
4.6,0.00998004
4.8,0.008982036
5,0.007984032
5.2,0.007984032
5.4,0.006986028
