X (cm),Measured
-6.08,0.001736111
-5.92,0.001736111
-5.76,0.001736111
-5.6,0.001736111
-5.44,0.001736111
-5.28,0.001736111
-5.12,0.001736111
-4.96,0.003472222
-4.8,0.003472222
-4.64,0.003472222
-4.48,0.003472222
-4.32,0.003472222
-4.16,0.003472222
-4,0.005208333
-3.84,0.005208333
-3.68,0.005208333
-3.52,0.006944444
-3.36,0.006944444
-3.2,0.006944444
-3.04,0.008680556
-2.88,0.008680556
-2.72,0.010416667
-2.56,0.012152778
-2.4,0.012152778
-2.24,0.015625
-2.08,0.019097222
-1.91,0.024305556
-1.87,0.027777778
-1.84,0.027777778
-1.8,0.029513889
-1.76,0.032986111
-1.75,0.032986111
-1.72,0.036458333
-1.68,0.041666667
-1.64,0.046875
-1.6,0.050347222
-1.56,0.059027778
-1.52,0.067708333
-1.48,0.079861111
-1.44,0.09375
-1.4,0.116319444
-1.36,0.147569444
-1.32,0.178819444
-1.28,0.225694444
-1.24,0.276041667
-1.19,0.338541667
-1.16,0.414930556
-1.12,0.489583333
-1.08,0.567708333
-1.04,0.635416667
-1,0.713541667
-0.96,0.765625
-0.92,0.814236111
-0.88,0.850694444
-0.84,0.878472222
-0.8,0.901041667
-0.77,0.914930556
-0.72,0.932291667
-0.68,0.942708333
-0.64,0.953125
-0.6,0.958333333
-0.56,0.965277778
-0.52,0.970486111
-0.47,0.975694444
-0.44,0.979166667
-0.4,0.982638889
-0.36,0.986111111
-0.32,0.991319444
-0.28,0.993055556
-0.24,0.996527778
-0.2,0.993055556
-0.17,0.998263889
-0.12,1
-0.08,0.996527778
-0.04,0.996527778
0,0.996527778
0.16,0.994791667
0.32,0.987847222
0.36,0.980902778
0.4,0.980902778
0.44,0.979166667
0.48,0.972222222
0.52,0.96875
0.56,0.965277778
0.6,0.956597222
0.64,0.949652778
0.68,0.942708333
0.72,0.930555556
0.76,0.916666667
0.8,0.901041667
0.84,0.880208333
0.88,0.842013889
0.92,0.819444444
0.95,0.774305556
1,0.729166667
1.04,0.671875
1.08,0.602430556
1.12,0.512152778
1.17,0.430555556
1.21,0.376736111
1.24,0.303819444
1.28,0.251736111
1.32,0.194444444
1.36,0.149305556
1.4,0.119791667
1.44,0.097222222
1.48,0.079861111
1.52,0.067708333
1.56,0.057291667
1.6,0.050347222
1.64,0.043402778
1.68,0.038194444
1.72,0.034722222
1.76,0.032986111
1.8,0.029513889
1.84,0.027777778
1.87,0.024305556
1.91,0.024305556
1.96,0.022569444
2,0.020833333
2.04,0.019097222
2.07,0.019097222
2.24,0.015625
2.4,0.013888889
2.56,0.012152778
2.72,0.010416667
2.88,0.008680556
3.04,0.008680556
3.2,0.006944444
3.35,0.006944444
3.52,0.005208333
3.68,0.005208333
3.84,0.005208333
4,0.003472222
4.16,0.003472222
4.32,0.003472222
4.48,0.003472222
4.64,0.003472222
4.8,0.003472222
4.96,0.001736111
5.11,0.001736111
5.28,0.001736111
5.44,0.001736111
5.6,0.001736111
5.76,0.001736111
5.92,0.001736111
6.08,0.001736111
