X (cm),Measured
-2.08,0
-1.91,0
-1.76,0
-1.59,0.006849315
-1.44,0.006849315
-1.28,0.01369863
-1.12,0.020547945
-0.96,0.047945205
-0.92,0.075342466
-0.88,0.075342466
-0.84,0.095890411
-0.8,0.116438356
-0.76,0.150684932
-0.72,0.191780822
-0.68,0.246575342
-0.64,0.301369863
-0.6,0.356164384
-0.57,0.438356164
-0.51,0.5
-0.48,0.568493151
-0.44,0.630136986
-0.4,0.691780822
-0.36,0.746575342
-0.32,0.808219178
-0.28,0.856164384
-0.24,0.890410959
-0.2,0.931506849
-0.16,0.952054795
-0.12,0.97260274
-0.08,0.993150685
-0.04,0.993150685
0.01,0.993150685
0.03,1
0.08,0.993150685
0.11,0.98630137
0.15,0.965753425
0.21,0.924657534
0.23,0.917808219
0.27,0.883561644
0.32,0.849315068
0.36,0.808219178
0.4,0.753424658
0.44,0.691780822
0.48,0.630136986
0.52,0.575342466
0.56,0.493150685
0.6,0.431506849
0.64,0.369863014
0.67,0.308219178
0.72,0.260273973
0.76,0.205479452
0.79,0.171232877
0.84,0.136986301
0.88,0.109589041
0.92,0.089041096
0.96,0.068493151
1,0.054794521
1.04,0.047945205
1.08,0.04109589
1.12,0.034246575
1.16,0.02739726
1.2,0.02739726
1.24,0.020547945
1.28,0.020547945
1.44,0.01369863
1.6,0.006849315
1.76,0.006849315
1.92,0
2.08,0
2.24,0
